momentum_lbw,momentum_th,SSO_smoothing_factor,volume_trigger_duration,volume_power,sharpe,returns
5,0.19,1,1,1,0.651925926,0.414222222
5,0.19,1,1,2,0.541925926,0.266777778
5,0.19,1,1,3,0.495740741,0.195703704
5,0.19,1,1,4,0.296851852,0.11237037
5,0.19,1,1,5,0.207925926,0.086037037
5,0.19,1,9,1,0.948555556,0.604148148
5,0.19,1,9,2,0.815,0.48037037
5,0.19,1,9,3,0.675777778,0.32837037
5,0.19,1,9,4,0.470259259,0.213259259
5,0.19,1,9,5,0.334296296,0.152148148
5,0.19,1,17,1,1.132222222,0.646148148
5,0.19,1,17,2,1.035185185,0.570037037
5,0.19,1,17,3,0.795851852,0.392111111
5,0.19,1,17,4,0.589518519,0.253592593
5,0.19,1,17,5,0.400703704,0.172
5,0.19,1,25,1,1.175740741,0.678
5,0.19,1,25,2,1.03937037,0.612037037
5,0.19,1,25,3,0.856592593,0.477555556
5,0.19,1,25,4,0.689111111,0.352444444
5,0.19,1,25,5,0.542592593,0.266333333
5,0.19,2,1,1,0.202481481,0.133037037
5,0.19,2,1,2,0.289111111,0.14862963
5,0.19,2,1,3,0.264037037,0.113777778
5,0.19,2,1,4,0.183888889,0.064851852
5,0.19,2,1,5,0.100074074,0.046592593
5,0.19,2,9,1,0.231703704,0.163185185
5,0.19,2,9,2,0.258851852,0.177925926
5,0.19,2,9,3,0.21,0.126259259
5,0.19,2,9,4,0.152888889,0.08562963
5,0.19,2,9,5,0.049962963,0.056111111
5,0.19,2,17,1,0.277259259,0.168592593
5,0.19,2,17,2,0.309148148,0.179259259
5,0.19,2,17,3,0.211407407,0.11237037
5,0.19,2,17,4,0.204481481,0.07962963
5,0.19,2,17,5,0.11137037,0.048592593
5,0.19,2,25,1,0.308,0.183814815
5,0.19,2,25,2,0.251222222,0.157
5,0.19,2,25,3,0.263222222,0.150518519
5,0.19,2,25,4,0.240222222,0.124259259
5,0.19,2,25,5,0.178703704,0.092
5,0.19,3,1,1,0.081666667,0.064888889
5,0.19,3,1,2,0.173592593,0.098259259
5,0.19,3,1,3,0.211111111,0.086444444
5,0.19,3,1,4,0.138888889,0.050037037
5,0.19,3,1,5,0.045703704,0.03037037
5,0.19,3,9,1,0.044777778,0.050037037
5,0.19,3,9,2,0.109222222,0.09962963
5,0.19,3,9,3,0.12362963,0.079
5,0.19,3,9,4,0.044333333,0.046851852
5,0.19,3,9,5,-0.066777778,0.013962963
5,0.19,3,17,1,0.091925926,0.071111111
5,0.19,3,17,2,0.121333333,0.081703704
5,0.19,3,17,3,0.100777778,0.052037037
5,0.19,3,17,4,0.067407407,0.023555556
5,0.19,3,17,5,-0.033518519,-0.01037037
5,0.19,3,25,1,0.11937037,0.080111111
5,0.19,3,25,2,0.082518519,0.072111111
5,0.19,3,25,3,0.082888889,0.064407407
5,0.19,3,25,4,0.066814815,0.048
5,0.19,3,25,5,0.018185185,0.027259259
5,0.19,4,1,1,0.019111111,0.010407407
5,0.19,4,1,2,0.09237037,0.060925926
5,0.19,4,1,3,0.123111111,0.052148148
5,0.19,4,1,4,0.063740741,0.023444444
5,0.19,4,1,5,-0.047,0.001851852
5,0.19,4,9,1,0.008,0.028259259
5,0.19,4,9,2,0.06,0.064111111
5,0.19,4,9,3,0.088444444,0.062851852
5,0.19,4,9,4,-0.023,0.014851852
5,0.19,4,9,5,-0.120333333,-0.012111111
5,0.19,4,17,1,0.013296296,0.026407407
5,0.19,4,17,2,0.108666667,0.083444444
5,0.19,4,17,3,0.102740741,0.065
5,0.19,4,17,4,0.005777778,0.008888889
5,0.19,4,17,5,-0.065296296,-0.012555556
5,0.19,4,25,1,0.059851852,0.046444444
5,0.19,4,25,2,0.041703704,0.046185185
5,0.19,4,25,3,0.112703704,0.068444444
5,0.19,4,25,4,0.069222222,0.040703704
5,0.19,4,25,5,0.029703704,0.01762963
5,0.26,1,1,1,0.609888889,0.498592593
5,0.26,1,1,2,0.567592593,0.355777778
5,0.26,1,1,3,0.503666667,0.258333333
5,0.26,1,1,4,0.327,0.168814815
5,0.26,1,1,5,0.187814815,0.125296296
5,0.26,1,9,1,0.920037037,0.698333333
5,0.26,1,9,2,0.829925926,0.579111111
5,0.26,1,9,3,0.697962963,0.429555556
5,0.26,1,9,4,0.509851852,0.289814815
5,0.26,1,9,5,0.346259259,0.21162963
5,0.26,1,17,1,1.101148148,0.754666667
5,0.26,1,17,2,1.014074074,0.665481481
5,0.26,1,17,3,0.78062963,0.475444444
5,0.26,1,17,4,0.628037037,0.348777778
5,0.26,1,17,5,0.432518519,0.249296296
5,0.26,1,25,1,1.155481481,0.794
5,0.26,1,25,2,1.009592593,0.703814815
5,0.26,1,25,3,0.819666667,0.555777778
5,0.26,1,25,4,0.668037037,0.427592593
5,0.26,1,25,5,0.542222222,0.341037037
5,0.26,2,1,1,0.12162963,0.120407407
5,0.26,2,1,2,0.233111111,0.159851852
5,0.26,2,1,3,0.214407407,0.112333333
5,0.26,2,1,4,0.118703704,0.067185185
5,0.26,2,1,5,0.050518519,0.047296296
5,0.26,2,9,1,0.115592593,0.139333333
5,0.26,2,9,2,0.192444444,0.171555556
5,0.26,2,9,3,0.167407407,0.137555556
5,0.26,2,9,4,0.113444444,0.100185185
5,0.26,2,9,5,0.047888889,0.083222222
5,0.26,2,17,1,0.15937037,0.144888889
5,0.26,2,17,2,0.168185185,0.147222222
5,0.26,2,17,3,0.143518519,0.110962963
5,0.26,2,17,4,0.143333333,0.087777778
5,0.26,2,17,5,0.073888889,0.061444444
5,0.26,2,25,1,0.196481481,0.163
5,0.26,2,25,2,0.147777778,0.132962963
5,0.26,2,25,3,0.158925926,0.124925926
5,0.26,2,25,4,0.142666667,0.108814815
5,0.26,2,25,5,0.147481481,0.111
5,0.26,3,1,1,-0.080037037,-0.016333333
5,0.26,3,1,2,0.038925926,0.04662963
5,0.26,3,1,3,0.115925926,0.05937037
5,0.26,3,1,4,0.035851852,0.032185185
5,0.26,3,1,5,-0.038518519,0.017518519
5,0.26,3,9,1,-0.123481481,-0.048666667
5,0.26,3,9,2,-0.041962963,0.016888889
5,0.26,3,9,3,0.004,0.032148148
5,0.26,3,9,4,-0.046074074,0.012444444
5,0.26,3,9,5,-0.115333333,-0.00562963
5,0.26,3,17,1,-0.104,-0.039740741
5,0.26,3,17,2,-0.049407407,-0.00637037
5,0.26,3,17,3,-0.016481481,0.000703704
5,0.26,3,17,4,-0.040925926,-0.019037037
5,0.26,3,17,5,-0.104740741,-0.035962963
5,0.26,3,25,1,-0.063074074,-0.01737037
5,0.26,3,25,2,-0.062777778,-0.009074074
5,0.26,3,25,3,-0.003037037,0.011777778
5,0.26,3,25,4,-0.014592593,0.005111111
5,0.26,3,25,5,-0.002,0.012814815
5,0.26,4,1,1,-0.062222222,0.028296296
5,0.26,4,1,2,0.031148148,0.035740741
5,0.26,4,1,3,0.045962963,0.026740741
5,0.26,4,1,4,-0.008925926,0.009185185
5,0.26,4,1,5,-0.038259259,0.00337037
5,0.26,4,9,1,-0.043,0.047481481
5,0.26,4,9,2,-0.038259259,0.017481481
5,0.26,4,9,3,-0.010518519,0.021518519
5,0.26,4,9,4,-0.074259259,-0.015888889
5,0.26,4,9,5,-0.132111111,-0.033740741
5,0.26,4,17,1,-0.014888889,0.060777778
5,0.26,4,17,2,-0.011851852,0.014148148
5,0.26,4,17,3,-0.003518519,0.006222222
5,0.26,4,17,4,-0.050703704,-0.036888889
5,0.26,4,17,5,-0.090925926,-0.047481481
5,0.26,4,25,1,0.014259259,0.091
5,0.26,4,25,2,-0.033333333,0.002814815
5,0.26,4,25,3,0.042851852,0.033666667
5,0.26,4,25,4,0.027555556,0.019703704
5,0.26,4,25,5,-0.010148148,-0.002148148
5,0.33,1,1,1,0.522925926,0.474185185
5,0.33,1,1,2,0.514111111,0.348259259
5,0.33,1,1,3,0.447481481,0.239407407
5,0.33,1,1,4,0.279851852,0.149814815
5,0.33,1,1,5,0.123518519,0.098185185
5,0.33,1,9,1,0.77962963,0.654222222
5,0.33,1,9,2,0.693333333,0.526222222
5,0.33,1,9,3,0.583777778,0.400444444
5,0.33,1,9,4,0.416333333,0.260777778
5,0.33,1,9,5,0.285888889,0.189851852
5,0.33,1,17,1,0.952111111,0.705222222
5,0.33,1,17,2,0.88762963,0.624185185
5,0.33,1,17,3,0.673666667,0.451703704
5,0.33,1,17,4,0.55862963,0.330962963
5,0.33,1,17,5,0.383407407,0.237111111
5,0.33,1,25,1,1.00562963,0.742037037
5,0.33,1,25,2,0.868185185,0.658333333
5,0.33,1,25,3,0.704555556,0.517185185
5,0.33,1,25,4,0.580851852,0.400185185
5,0.33,1,25,5,0.470925926,0.316555556
5,0.33,2,1,1,0.004888889,0.063703704
5,0.33,2,1,2,0.186888889,0.13862963
5,0.33,2,1,3,0.182148148,0.107074074
5,0.33,2,1,4,0.067555556,0.056407407
5,0.33,2,1,5,0.015296296,0.034037037
5,0.33,2,9,1,-0.130185185,-0.036740741
5,0.33,2,9,2,0.011925926,0.048148148
5,0.33,2,9,3,0.056518519,0.076222222
5,0.33,2,9,4,0.001222222,0.040037037
5,0.33,2,9,5,-0.042111111,0.027666667
5,0.33,2,17,1,-0.121222222,-0.04737037
5,0.33,2,17,2,-0.049925926,-0.006444444
5,0.33,2,17,3,-0.03262963,-0.00262963
5,0.33,2,17,4,-0.035703704,-0.018555556
5,0.33,2,17,5,-0.065148148,-0.01537037
5,0.33,2,25,1,-0.088185185,-0.028444444
5,0.33,2,25,2,-0.108111111,-0.050259259
5,0.33,2,25,3,-0.068148148,-0.039444444
5,0.33,2,25,4,-0.067444444,-0.045555556
5,0.33,2,25,5,-0.026777778,0.012074074
5,0.33,3,1,1,-0.08737037,0.007814815
5,0.33,3,1,2,0.012592593,0.039222222
5,0.33,3,1,3,0.016925926,0.030296296
5,0.33,3,1,4,-0.050259259,0.009259259
5,0.33,3,1,5,-0.09737037,-0.001259259
5,0.33,3,9,1,-0.176777778,-0.047222222
5,0.33,3,9,2,-0.120518519,-0.039703704
5,0.33,3,9,3,-0.087222222,0.001666667
5,0.33,3,9,4,-0.115407407,-0.014111111
5,0.33,3,9,5,-0.150111111,-0.022518519
5,0.33,3,17,1,-0.185185185,-0.042259259
5,0.33,3,17,2,-0.157407407,-0.078259259
5,0.33,3,17,3,-0.133555556,-0.055037037
5,0.33,3,17,4,-0.145148148,-0.06662963
5,0.33,3,17,5,-0.172888889,-0.059851852
5,0.33,3,25,1,-0.160296296,-0.023222222
5,0.33,3,25,2,-0.185259259,-0.103111111
5,0.33,3,25,3,-0.12837037,-0.066037037
5,0.33,3,25,4,-0.134222222,-0.069481481
5,0.33,3,25,5,-0.084925926,-0.019555556
5,0.33,4,1,1,-0.113222222,-0.040148148
5,0.33,4,1,2,-0.027296296,0.015925926
5,0.33,4,1,3,-0.00837037,0.016777778
5,0.33,4,1,4,-0.059888889,-0.001518519
5,0.33,4,1,5,-0.118444444,-0.010703704
5,0.33,4,9,1,-0.212962963,-0.070888889
5,0.33,4,9,2,-0.179777778,-0.074777778
5,0.33,4,9,3,-0.123481481,-0.036444444
5,0.33,4,9,4,-0.150851852,-0.04
5,0.33,4,9,5,-0.187296296,-0.044888889
5,0.33,4,17,1,-0.225444444,-0.064814815
5,0.33,4,17,2,-0.232814815,-0.119555556
5,0.33,4,17,3,-0.19,-0.091444444
5,0.33,4,17,4,-0.209111111,-0.102814815
5,0.33,4,17,5,-0.212925926,-0.091925926
5,0.33,4,25,1,-0.211777778,-0.051444444
5,0.33,4,25,2,-0.234111111,-0.139703704
5,0.33,4,25,3,-0.124407407,-0.072555556
5,0.33,4,25,4,-0.142851852,-0.069111111
5,0.33,4,25,5,-0.117962963,-0.051037037
5,0.4,1,1,1,0.436148148,0.446851852
5,0.4,1,1,2,0.468814815,0.355481481
5,0.4,1,1,3,0.397222222,0.253555556
5,0.4,1,1,4,0.219666667,0.153666667
5,0.4,1,1,5,0.095037037,0.103074074
5,0.4,1,9,1,0.559074074,0.552333333
5,0.4,1,9,2,0.524037037,0.466148148
5,0.4,1,9,3,0.447148148,0.351481481
5,0.4,1,9,4,0.339592593,0.25137037
5,0.4,1,9,5,0.218888889,0.188111111
5,0.4,1,17,1,0.680333333,0.568037037
5,0.4,1,17,2,0.64437037,0.513925926
5,0.4,1,17,3,0.497037037,0.372444444
5,0.4,1,17,4,0.426814815,0.279
5,0.4,1,17,5,0.265518519,0.197888889
5,0.4,1,25,1,0.720666667,0.597555556
5,0.4,1,25,2,0.606111111,0.522851852
5,0.4,1,25,3,0.513111111,0.408555556
5,0.4,1,25,4,0.429851852,0.316888889
5,0.4,1,25,5,0.338259259,0.258148148
5,0.4,2,1,1,-0.141037037,-0.102259259
5,0.4,2,1,2,0.044703704,0.043074074
5,0.4,2,1,3,0.073555556,0.045740741
5,0.4,2,1,4,-0.033888889,0.001925926
5,0.4,2,1,5,-0.061740741,0.005111111
5,0.4,2,9,1,-0.374444444,-0.297925926
5,0.4,2,9,2,-0.179555556,-0.110740741
5,0.4,2,9,3,-0.124814815,-0.051777778
5,0.4,2,9,4,-0.138851852,-0.057407407
5,0.4,2,9,5,-0.143814815,-0.031259259
5,0.4,2,17,1,-0.408666667,-0.341481481
5,0.4,2,17,2,-0.291481481,-0.241259259
5,0.4,2,17,3,-0.223851852,-0.178925926
5,0.4,2,17,4,-0.197962963,-0.157740741
5,0.4,2,17,5,-0.193,-0.111296296
5,0.4,2,25,1,-0.393925926,-0.337222222
5,0.4,2,25,2,-0.363703704,-0.314333333
5,0.4,2,25,3,-0.261444444,-0.243962963
5,0.4,2,25,4,-0.237518519,-0.214259259
5,0.4,2,25,5,-0.160481481,-0.11237037
5,0.4,3,1,1,-0.208259259,-0.13
5,0.4,3,1,2,-0.092666667,-0.023074074
5,0.4,3,1,3,-0.043925926,0.008296296
5,0.4,3,1,4,-0.069555556,0.004444444
5,0.4,3,1,5,-0.118185185,0.003259259
5,0.4,3,9,1,-0.447592593,-0.316555556
5,0.4,3,9,2,-0.322777778,-0.216074074
5,0.4,3,9,3,-0.222592593,-0.089222222
5,0.4,3,9,4,-0.200777778,-0.072296296
5,0.4,3,9,5,-0.211666667,-0.04937037
5,0.4,3,17,1,-0.528333333,-0.334296296
5,0.4,3,17,2,-0.459703704,-0.325407407
5,0.4,3,17,3,-0.347555556,-0.208481481
5,0.4,3,17,4,-0.268962963,-0.149111111
5,0.4,3,17,5,-0.255740741,-0.104962963
5,0.4,3,25,1,-0.513925926,-0.331740741
5,0.4,3,25,2,-0.484037037,-0.371407407
5,0.4,3,25,3,-0.350925926,-0.260074074
5,0.4,3,25,4,-0.300962963,-0.210185185
5,0.4,3,25,5,-0.208555556,-0.112666667
5,0.4,4,1,1,-0.203777778,-0.153888889
5,0.4,4,1,2,-0.130740741,-0.06362963
5,0.4,4,1,3,-0.074555556,-0.027333333
5,0.4,4,1,4,-0.114888889,-0.026296296
5,0.4,4,1,5,-0.14662963,-0.020814815
5,0.4,4,9,1,-0.44837037,-0.327703704
5,0.4,4,9,2,-0.350407407,-0.250259259
5,0.4,4,9,3,-0.24337037,-0.135333333
5,0.4,4,9,4,-0.232666667,-0.107740741
5,0.4,4,9,5,-0.242222222,-0.080296296
5,0.4,4,17,1,-0.526666667,-0.337296296
5,0.4,4,17,2,-0.476444444,-0.349
5,0.4,4,17,3,-0.377814815,-0.266037037
5,0.4,4,17,4,-0.341296296,-0.220925926
5,0.4,4,17,5,-0.317296296,-0.167259259
5,0.4,4,25,1,-0.508592593,-0.324333333
5,0.4,4,25,2,-0.474111111,-0.363666667
5,0.4,4,25,3,-0.348814815,-0.284074074
5,0.4,4,25,4,-0.328185185,-0.253555556
5,0.4,4,25,5,-0.240814815,-0.149925926
7,0.05,1,1,1,0.206740741,0.078851852
7,0.05,1,1,2,0.238222222,0.084518519
7,0.05,1,1,3,0.243111111,0.064555556
7,0.05,1,1,4,0.127259259,0.037074074
7,0.05,1,1,5,0.103925926,0.032888889
7,0.05,1,9,1,0.242074074,0.117037037
7,0.05,1,9,2,0.303481481,0.133703704
7,0.05,1,9,3,0.267296296,0.090407407
7,0.05,1,9,4,0.186740741,0.06537037
7,0.05,1,9,5,0.098814815,0.045222222
7,0.05,1,17,1,0.274555556,0.109407407
7,0.05,1,17,2,0.318037037,0.107703704
7,0.05,1,17,3,0.249814815,0.062851852
7,0.05,1,17,4,0.158888889,0.038148148
7,0.05,1,17,5,0.078555556,0.013814815
7,0.05,1,25,1,0.272925926,0.104296296
7,0.05,1,25,2,0.239703704,0.087259259
7,0.05,1,25,3,0.25037037,0.079259259
7,0.05,1,25,4,0.195814815,0.050592593
7,0.05,1,25,5,0.094259259,0.022074074
7,0.05,2,1,1,0.033259259,0.008185185
7,0.05,2,1,2,0.096962963,0.024333333
7,0.05,2,1,3,0.073666667,0.021481481
7,0.05,2,1,4,0.024222222,0.011333333
7,0.05,2,1,5,0.042814815,0.011703704
7,0.05,2,9,1,-0.107518519,-0.052518519
7,0.05,2,9,2,0.030814815,-0.011074074
7,0.05,2,9,3,0.04937037,-7.41E-05
7,0.05,2,9,4,-0.005851852,-0.00562963
7,0.05,2,9,5,-0.025,-0.002
7,0.05,2,17,1,-0.180888889,-0.063555556
7,0.05,2,17,2,-0.061111111,-0.043518519
7,0.05,2,17,3,-0.008111111,-0.01937037
7,0.05,2,17,4,-0.083222222,-0.027259259
7,0.05,2,17,5,-0.103148148,-0.022185185
7,0.05,2,25,1,-0.182259259,-0.063740741
7,0.05,2,25,2,-0.151296296,-0.067037037
7,0.05,2,25,3,-0.037148148,-0.029666667
7,0.05,2,25,4,-0.096259259,-0.035222222
7,0.05,2,25,5,-0.095259259,-0.026962963
7,0.05,3,1,1,-0.078740741,-0.003259259
7,0.05,3,1,2,-0.066518519,0.007111111
7,0.05,3,1,3,-0.046814815,0.008481481
7,0.05,3,1,4,-0.011777778,0.004925926
7,0.05,3,1,5,-0.006333333,0.006518519
7,0.05,3,9,1,-0.134,-0.032962963
7,0.05,3,9,2,-0.023,-0.011148148
7,0.05,3,9,3,-0.008592593,-0.005703704
7,0.05,3,9,4,-0.044962963,-0.009703704
7,0.05,3,9,5,-0.068037037,-0.00737037
7,0.05,3,17,1,-0.197666667,-0.037851852
7,0.05,3,17,2,-0.070925926,-0.018703704
7,0.05,3,17,3,-0.032407407,-0.008333333
7,0.05,3,17,4,-0.057407407,-0.011148148
7,0.05,3,17,5,-0.025185185,-0.004703704
7,0.05,3,25,1,-0.195592593,-0.039925926
7,0.05,3,25,2,-0.161962963,-0.038259259
7,0.05,3,25,3,-0.104851852,-0.02537037
7,0.05,3,25,4,-0.128814815,-0.024888889
7,0.05,3,25,5,-0.057962963,-0.012518519
7,0.05,4,1,1,-0.144740741,-0.015037037
7,0.05,4,1,2,-0.089111111,-0.001259259
7,0.05,4,1,3,-0.066185185,0.002111111
7,0.05,4,1,4,-0.011333333,-3.70E-05
7,0.05,4,1,5,-0.035555556,-0.001555556
7,0.05,4,9,1,-0.105555556,-0.015777778
7,0.05,4,9,2,-0.060111111,-0.006259259
7,0.05,4,9,3,-0.061222222,-0.007074074
7,0.05,4,9,4,-0.050407407,-0.007037037
7,0.05,4,9,5,-0.073148148,-0.007222222
7,0.05,4,17,1,-0.141592593,-0.017888889
7,0.05,4,17,2,-0.068925926,-0.010111111
7,0.05,4,17,3,-0.030481481,-0.003925926
7,0.05,4,17,4,-0.002111111,-0.005777778
7,0.05,4,17,5,-0.043148148,-0.005444444
7,0.05,4,25,1,-0.161518519,-0.02
7,0.05,4,25,2,-0.123777778,-0.016666667
7,0.05,4,25,3,-0.049111111,-0.007407407
7,0.05,4,25,4,0.000888889,-0.003814815
7,0.05,4,25,5,-0.04737037,-0.003740741
7,0.12,1,1,1,0.52937037,0.334074074
7,0.12,1,1,2,0.417666667,0.207925926
7,0.12,1,1,3,0.412259259,0.15762963
7,0.12,1,1,4,0.249555556,0.09637037
7,0.12,1,1,5,0.176814815,0.075037037
7,0.12,1,9,1,0.794740741,0.472407407
7,0.12,1,9,2,0.721851852,0.407703704
7,0.12,1,9,3,0.584407407,0.271740741
7,0.12,1,9,4,0.411,0.186333333
7,0.12,1,9,5,0.27737037,0.129222222
7,0.12,1,17,1,0.954703704,0.496333333
7,0.12,1,17,2,0.899888889,0.444703704
7,0.12,1,17,3,0.686925926,0.31462963
7,0.12,1,17,4,0.49437037,0.20137037
7,0.12,1,17,5,0.315074074,0.127851852
7,0.12,1,25,1,0.977407407,0.504
7,0.12,1,25,2,0.853,0.451555556
7,0.12,1,25,3,0.674777778,0.346740741
7,0.12,1,25,4,0.551888889,0.261740741
7,0.12,1,25,5,0.385407407,0.177185185
7,0.12,2,1,1,0.258296296,0.147777778
7,0.12,2,1,2,0.256185185,0.122703704
7,0.12,2,1,3,0.230074074,0.09937037
7,0.12,2,1,4,0.12762963,0.053111111
7,0.12,2,1,5,0.080296296,0.042185185
7,0.12,2,9,1,0.310185185,0.171518519
7,0.12,2,9,2,0.315814815,0.168925926
7,0.12,2,9,3,0.256037037,0.115296296
7,0.12,2,9,4,0.149740741,0.07462963
7,0.12,2,9,5,0.068148148,0.053074074
7,0.12,2,17,1,0.392481481,0.192888889
7,0.12,2,17,2,0.389222222,0.176518519
7,0.12,2,17,3,0.29862963,0.12062963
7,0.12,2,17,4,0.207481481,0.075925926
7,0.12,2,17,5,0.09637037,0.045407407
7,0.12,2,25,1,0.423851852,0.204777778
7,0.12,2,25,2,0.364666667,0.18237037
7,0.12,2,25,3,0.337148148,0.166851852
7,0.12,2,25,4,0.271296296,0.119703704
7,0.12,2,25,5,0.178666667,0.082148148
7,0.12,3,1,1,0.088074074,0.046259259
7,0.12,3,1,2,0.095814815,0.039925926
7,0.12,3,1,3,0.130666667,0.048555556
7,0.12,3,1,4,0.065851852,0.019148148
7,0.12,3,1,5,0.019296296,0.014444444
7,0.12,3,9,1,0.124740741,0.064259259
7,0.12,3,9,2,0.170555556,0.083851852
7,0.12,3,9,3,0.131407407,0.053888889
7,0.12,3,9,4,0.079962963,0.023888889
7,0.12,3,9,5,0.004777778,0.002148148
7,0.12,3,17,1,0.126444444,0.053296296
7,0.12,3,17,2,0.167777778,0.064851852
7,0.12,3,17,3,0.144481481,0.053
7,0.12,3,17,4,0.124777778,0.021851852
7,0.12,3,17,5,0.065555556,0.002518519
7,0.12,3,25,1,0.174518519,0.070962963
7,0.12,3,25,2,0.109333333,0.052925926
7,0.12,3,25,3,0.097740741,0.049925926
7,0.12,3,25,4,0.14,0.042777778
7,0.12,3,25,5,0.103888889,0.025666667
7,0.12,4,1,1,0.122,0.060222222
7,0.12,4,1,2,0.086,0.046703704
7,0.12,4,1,3,0.072111111,0.034740741
7,0.12,4,1,4,0.016481481,0.014518519
7,0.12,4,1,5,-0.012518519,0.006148148
7,0.12,4,9,1,0.182148148,0.147666667
7,0.12,4,9,2,0.231666667,0.09962963
7,0.12,4,9,3,0.175,0.06437037
7,0.12,4,9,4,0.110518519,0.043
7,0.12,4,9,5,0.043925926,0.019814815
7,0.12,4,17,1,0.196333333,0.146740741
7,0.12,4,17,2,0.245851852,0.090555556
7,0.12,4,17,3,0.225444444,0.079111111
7,0.12,4,17,4,0.181703704,0.055888889
7,0.12,4,17,5,0.112555556,0.031333333
7,0.12,4,25,1,0.213518519,0.156037037
7,0.12,4,25,2,0.180481481,0.079888889
7,0.12,4,25,3,0.184333333,0.073333333
7,0.12,4,25,4,0.222740741,0.074148148
7,0.12,4,25,5,0.174666667,0.049851852
7,0.19,1,1,1,0.638851852,0.471444444
7,0.19,1,1,2,0.542222222,0.311666667
7,0.19,1,1,3,0.485407407,0.222925926
7,0.19,1,1,4,0.317111111,0.139888889
7,0.19,1,1,5,0.215518519,0.093888889
7,0.19,1,9,1,0.997777778,0.687555556
7,0.19,1,9,2,0.85537037,0.567962963
7,0.19,1,9,3,0.707703704,0.394037037
7,0.19,1,9,4,0.479703704,0.249518519
7,0.19,1,9,5,0.350592593,0.173518519
7,0.19,1,17,1,1.230185185,0.738148148
7,0.19,1,17,2,1.110481481,0.646666667
7,0.19,1,17,3,0.82837037,0.453444444
7,0.19,1,17,4,0.625,0.29837037
7,0.19,1,17,5,0.429888889,0.197740741
7,0.19,1,25,1,1.284148148,0.776259259
7,0.19,1,25,2,1.114777778,0.691333333
7,0.19,1,25,3,0.884074074,0.538259259
7,0.19,1,25,4,0.71737037,0.402111111
7,0.19,1,25,5,0.553185185,0.297888889
7,0.19,2,1,1,0.203962963,0.152481481
7,0.19,2,1,2,0.268888889,0.154407407
7,0.19,2,1,3,0.233814815,0.11262963
7,0.19,2,1,4,0.14,0.059666667
7,0.19,2,1,5,0.053925926,0.038
7,0.19,2,9,1,0.327481481,0.223777778
7,0.19,2,9,2,0.295518519,0.211851852
7,0.19,2,9,3,0.248777778,0.16037037
7,0.19,2,9,4,0.166185185,0.096
7,0.19,2,9,5,0.037555556,0.049407407
7,0.19,2,17,1,0.421296296,0.247777778
7,0.19,2,17,2,0.401703704,0.224777778
7,0.19,2,17,3,0.269814815,0.142518519
7,0.19,2,17,4,0.237037037,0.100703704
7,0.19,2,17,5,0.120851852,0.051592593
7,0.19,2,25,1,0.450777778,0.259481481
7,0.19,2,25,2,0.373407407,0.222444444
7,0.19,2,25,3,0.341074074,0.195444444
7,0.19,2,25,4,0.279222222,0.147851852
7,0.19,2,25,5,0.205111111,0.102333333
7,0.19,3,1,1,0.110111111,0.150740741
7,0.19,3,1,2,0.118,0.085703704
7,0.19,3,1,3,0.175777778,0.085259259
7,0.19,3,1,4,0.112481481,0.050888889
7,0.19,3,1,5,0.030259259,0.029037037
7,0.19,3,9,1,0.129925926,0.154555556
7,0.19,3,9,2,0.096037037,0.097740741
7,0.19,3,9,3,0.085222222,0.077222222
7,0.19,3,9,4,0.039962963,0.05437037
7,0.19,3,9,5,-0.087777778,0.007296296
7,0.19,3,17,1,0.213592593,0.192333333
7,0.19,3,17,2,0.160740741,0.099777778
7,0.19,3,17,3,0.115037037,0.063185185
7,0.19,3,17,4,0.101592593,0.039148148
7,0.19,3,17,5,-0.042740741,-0.022703704
7,0.19,3,25,1,0.243,0.211814815
7,0.19,3,25,2,0.170148148,0.113296296
7,0.19,3,25,3,0.136185185,0.091962963
7,0.19,3,25,4,0.117,0.067259259
7,0.19,3,25,5,0.03937037,0.018518519
7,0.19,4,1,1,-0.007333333,0.068777778
7,0.19,4,1,2,0.019851852,0.038777778
7,0.19,4,1,3,0.067148148,0.043444444
7,0.19,4,1,4,0.004259259,0.011666667
7,0.19,4,1,5,-0.076148148,-0.010037037
7,0.19,4,9,1,0.021518519,0.110259259
7,0.19,4,9,2,0.020740741,0.048888889
7,0.19,4,9,3,0.013333333,0.041037037
7,0.19,4,9,4,-0.038037037,0.019074074
7,0.19,4,9,5,-0.133888889,-0.016925926
7,0.19,4,17,1,0.067925926,0.125148148
7,0.19,4,17,2,0.067444444,0.069037037
7,0.19,4,17,3,0.044851852,0.049111111
7,0.19,4,17,4,0.004074074,0.005518519
7,0.19,4,17,5,-0.095074074,-0.030851852
7,0.19,4,25,1,0.097259259,0.144740741
7,0.19,4,25,2,0.045481481,0.057
7,0.19,4,25,3,0.073518519,0.056703704
7,0.19,4,25,4,0.063814815,0.040555556
7,0.19,4,25,5,-0.017703704,-0.004037037
7,0.26,1,1,1,0.55937037,0.518111111
7,0.26,1,1,2,0.528518519,0.372851852
7,0.26,1,1,3,0.46962963,0.268074074
7,0.26,1,1,4,0.300740741,0.180259259
7,0.26,1,1,5,0.165481481,0.127148148
7,0.26,1,9,1,0.94562963,0.752259259
7,0.26,1,9,2,0.814333333,0.616518519
7,0.26,1,9,3,0.65737037,0.444074074
7,0.26,1,9,4,0.454259259,0.297703704
